game_date,game_loc,away_team,away_team_score,home_team,home_team_score,total_score,max_temp_C,min_temp_C,precipitation_mm,max_wind_speed_kmh,dominant_wind_dir_deg
2024-07-10,Guaranteed Rate Field,Minnesota Twins,1,Chicago White Sox,3,4,32.7,23.1,0.0,16.6,296.0
2024-07-10,Guaranteed Rate Field,Minnesota Twins,3,Chicago White Sox,2,5,32.7,23.1,0.0,16.6,296.0
2024-07-10,Great American Ball Park,Colorado Rockies,6,Cincinnati Reds,5,11,35.8,25.6,0.0,17.7,33.0
2024-07-10,Comerica Park,Cleveland Guardians,4,Detroit Tigers,5,9,16.2,4.4,0.5,13.8,11.0
2024-07-10,Minute Maid Park,Miami Marlins,1,Houston Astros,9,10,12.6,7.9,5.3,9.4,179.0
2024-07-10,American Family Field,Pittsburgh Pirates,0,Milwaukee Brewers,9,9,28.4,21.4,0.4,30.6,328.0
2024-07-10,Citi Field,Washington Nationals,2,New York Mets,6,8,14.1,1.7,13.1,8.2,197.0
2024-07-10,Citizens Bank Park,Los Angeles Dodgers,3,Philadelphia Phillies,4,7,15.4,3.2,2.4,9.2,341.0
2024-07-10,Petco Park,Seattle Mariners,2,San Diego Padres,0,2,30.8,24.9,6.9,8.6,349.0
2024-07-10,Oracle Park,Toronto Blue Jays,10,San Francisco Giants,6,16,21.6,19.5,0.0,19.7,314.0
2024-07-10,Busch Stadium III,Kansas City Royals,6,St. Louis Cardinals,4,10,19.6,9.6,0.4,22.2,8.0
2024-07-10,Busch Stadium III,Kansas City Royals,8,St. Louis Cardinals,5,13,19.6,9.6,0.4,22.2,8.0
2024-07-10,Tropicana Field,New York Yankees,2,Tampa Bay Rays,1,3,30.3,23.6,9.3,7.4,194.0
2024-07-11,Angel Stadium of Anaheim,Seattle Mariners,11,Los Angeles Angels,0,11,28.8,22.7,1.0,11.5,224.0
2024-07-11,Chase Field,Atlanta Braves,0,Arizona Diamondbacks,1,1,44.2,30.0,0.0,29.1,198.0
2024-07-11,Oriole Park at Camden Yards,Chicago Cubs,8,Baltimore Orioles,0,8,34.8,23.0,0.0,24.1,300.0
2024-07-11,Fenway Park,Oakland Athletics,0,Boston Red Sox,7,7,12.6,4.2,11.5,12.3,284.0
2024-07-11,Great American Ball Park,Colorado Rockies,1,Cincinnati Reds,8,9,33.1,26.6,0.0,26.9,47.0
2024-07-11,Comerica Park,Cleveland Guardians,1,Detroit Tigers,10,11,12.6,5.3,6.6,11.6,51.0
2024-07-11,Minute Maid Park,Miami Marlins,3,Houston Astros,6,9,13.2,8.1,3.1,9.0,174.0
2024-07-11,American Family Field,Pittsburgh Pirates,1,Milwaukee Brewers,0,1,28.5,21.4,0.0,34.5,332.0
2024-07-11,Citi Field,Washington Nationals,0,New York Mets,7,7,13.6,2.9,4.2,10.2,215.0
2024-07-11,Citizens Bank Park,Los Angeles Dodgers,1,Philadelphia Phillies,5,6,14.4,4.5,0.7,10.1,342.0
2024-07-11,Oracle Park,Toronto Blue Jays,5,San Francisco Giants,3,8,22.3,20.5,0.0,19.6,277.0
2024-07-11,Tropicana Field,New York Yankees,4,Tampa Bay Rays,5,9,29.3,23.5,28.4,8.8,248.0
2024-07-12,Angel Stadium of Anaheim,Seattle Mariners,5,Los Angeles Angels,6,11,30.6,20.4,0.3,13.0,132.0
2024-07-12,Chase Field,Toronto Blue Jays,4,Arizona Diamondbacks,5,9,44.9,30.5,0.0,13.4,125.0
2024-07-12,Oriole Park at Camden Yards,New York Yankees,4,Baltimore Orioles,1,5,32.4,19.1,1.3,23.8,121.0
2024-07-12,Fenway Park,Kansas City Royals,6,Boston Red Sox,1,7,13.7,4.1,7.1,10.0,226.0
2024-07-12,Guaranteed Rate Field,Pittsburgh Pirates,4,Chicago White Sox,1,5,25.8,19.0,4.6,18.2,137.0
2024-07-12,Great American Ball Park,Miami Marlins,4,Cincinnati Reds,7,11,30.7,21.7,0.0,25.9,76.0
2024-07-12,Comerica Park,Los Angeles Dodgers,4,Detroit Tigers,3,7,13.2,2.6,2.6,16.4,237.0
2024-07-12,Minute Maid Park,Texas Rangers,3,Houston Astros,6,9,11.9,7.9,7.3,9.0,175.0
2024-07-12,American Family Field,Washington Nationals,5,Milwaukee Brewers,2,7,23.1,20.0,9.3,33.7,320.0
2024-07-12,Citi Field,Colorado Rockies,6,New York Mets,7,13,14.9,1.7,1.9,10.9,216.0
2024-07-12,Citizens Bank Park,Oakland Athletics,6,Philadelphia Phillies,2,8,14.9,3.9,0.7,10.1,225.0
2024-07-12,Petco Park,Atlanta Braves,6,San Diego Padres,1,7,26.8,22.3,42.5,15.5,132.0
2024-07-12,Oracle Park,Minnesota Twins,1,San Francisco Giants,7,8,22.0,20.1,0.0,25.3,146.0
2024-07-12,Busch Stadium III,Chicago Cubs,5,St. Louis Cardinals,1,6,19.0,10.3,1.6,22.3,30.0
2024-07-12,Tropicana Field,Cleveland Guardians,0,Tampa Bay Rays,2,2,28.4,23.4,5.6,9.3,136.0
2024-07-13,Angel Stadium of Anaheim,Seattle Mariners,1,Los Angeles Angels,2,3,30.2,24.3,0.3,15.7,65.0
2024-07-13,Chase Field,Toronto Blue Jays,1,Arizona Diamondbacks,12,13,42.9,31.5,0.0,28.0,261.0
2024-07-13,Oriole Park at Camden Yards,New York Yankees,6,Baltimore Orioles,1,7,31.2,22.0,0.0,16.3,75.0
2024-07-13,Fenway Park,Kansas City Royals,0,Boston Red Sox,5,5,13.0,7.3,5.7,9.8,213.0
2024-07-13,Guaranteed Rate Field,Pittsburgh Pirates,6,Chicago White Sox,2,8,27.9,17.7,0.4,11.9,112.0
2024-07-13,Great American Ball Park,Miami Marlins,6,Cincinnati Reds,10,16,32.3,22.3,0.0,17.0,73.0
2024-07-13,Comerica Park,Los Angeles Dodgers,9,Detroit Tigers,11,20,14.3,4.1,2.8,13.7,240.0
2024-07-13,Minute Maid Park,Texas Rangers,2,Houston Astros,1,3,12.3,7.9,4.4,8.2,177.0
2024-07-13,American Family Field,Washington Nationals,6,Milwaukee Brewers,5,11,27.6,17.6,0.0,12.8,51.0
2024-07-13,Citi Field,Colorado Rockies,3,New York Mets,7,10,14.2,4.9,16.8,6.3,133.0
2024-07-13,Citizens Bank Park,Oakland Athletics,5,Philadelphia Phillies,11,16,11.0,5.3,13.7,10.7,165.0
2024-07-13,Petco Park,Atlanta Braves,0,San Diego Padres,4,4,30.4,23.5,2.1,9.8,187.0
2024-07-13,Oracle Park,Minnesota Twins,4,San Francisco Giants,2,6,23.2,21.5,0.0,21.1,129.0
2024-07-13,Busch Stadium III,Chicago Cubs,3,St. Louis Cardinals,11,14,14.5,9.6,6.1,15.8,66.0
2024-07-13,Busch Stadium III,Chicago Cubs,4,St. Louis Cardinals,5,9,14.5,9.6,6.1,15.8,66.0
2024-07-13,Tropicana Field,Cleveland Guardians,4,Tampa Bay Rays,2,6,28.3,23.2,14.6,9.4,110.0
2024-07-14,Angel Stadium of Anaheim,Seattle Mariners,2,Los Angeles Angels,3,5,30.8,22.8,0.4,12.4,80.0
2024-07-14,Chase Field,Toronto Blue Jays,8,Arizona Diamondbacks,7,15,40.4,30.3,0.1,27.2,261.0
2024-07-14,Oriole Park at Camden Yards,New York Yankees,5,Baltimore Orioles,6,11,25.5,17.6,13.3,23.9,323.0
2024-07-14,Fenway Park,Kansas City Royals,4,Boston Red Sox,5,9,12.5,4.4,1.2,8.1,252.0
2024-07-14,Guaranteed Rate Field,Pittsburgh Pirates,9,Chicago White Sox,4,13,32.0,18.3,0.0,16.3,96.0
2024-07-14,Great American Ball Park,Miami Marlins,3,Cincinnati Reds,2,5,33.5,23.7,0.0,27.1,82.0
2024-07-14,Comerica Park,Los Angeles Dodgers,3,Detroit Tigers,4,7,13.9,7.1,2.1,12.3,199.0
2024-07-14,Minute Maid Park,Texas Rangers,4,Houston Astros,2,6,12.7,7.9,1.8,10.4,180.0
2024-07-14,American Family Field,Washington Nationals,3,Milwaukee Brewers,9,12,31.0,20.0,0.0,16.3,85.0
2024-07-14,Citi Field,Colorado Rockies,8,New York Mets,5,13,14.1,3.6,9.7,7.1,185.0
2024-07-14,Citizens Bank Park,Oakland Athletics,18,Philadelphia Phillies,3,21,8.3,5.0,4.6,8.2,140.0
2024-07-14,Petco Park,Atlanta Braves,6,San Diego Padres,3,9,27.0,24.5,20.6,8.9,130.0
2024-07-14,Oracle Park,Minnesota Twins,2,San Francisco Giants,3,5,23.6,21.1,0.0,15.8,55.0
2024-07-14,Busch Stadium III,Chicago Cubs,8,St. Louis Cardinals,3,11,22.1,9.3,0.0,22.2,29.0
2024-07-14,Tropicana Field,Cleveland Guardians,0,Tampa Bay Rays,2,2,29.8,23.5,15.5,10.4,121.0
2024-07-19,Wrigley Field,Arizona Diamondbacks,5,Chicago Cubs,2,7,28.9,19.8,5.4,23.2,342.0
2024-07-19,Progressive Field,San Diego Padres,0,Cleveland Guardians,7,7,27.6,14.9,0.0,12.7,333.0
2024-07-19,Coors Field,San Francisco Giants,3,Colorado Rockies,7,10,35.1,24.6,0.3,21.7,90.0
2024-07-19,Kauffman Stadium,Chicago White Sox,1,Kansas City Royals,7,8,26.6,14.9,1.3,53.2,9.0
2024-07-19,Dodger Stadium,Boston Red Sox,1,Los Angeles Dodgers,4,5,31.2,24.3,44.9,20.9,187.0
2024-07-19,loanDepot park,New York Mets,4,Miami Marlins,6,10,34.3,26.6,4.4,10.9,70.0
2024-07-19,Yankee Stadium III,Tampa Bay Rays,1,New York Yankees,6,7,18.9,8.3,8.5,10.8,191.0
2024-07-19,Oakland Coliseum,Los Angeles Angels,3,Oakland Athletics,13,16,27.6,23.8,0.0,25.6,179.0
2024-07-19,PNC Park,Philadelphia Phillies,7,Pittsburgh Pirates,8,15,31.7,19.3,0.0,13.8,214.0
2024-07-19,T-Mobile Park,Houston Astros,3,Seattle Mariners,0,3,27.2,15.7,4.9,17.1,277.0
2024-07-19,Globe Life Field,Baltimore Orioles,9,Texas Rangers,1,10,10.9,2.9,6.6,9.7,203.0
2024-07-19,Rogers Centre,Detroit Tigers,5,Toronto Blue Jays,4,9,32.4,20.7,0.1,19.7,232.0
2024-07-19,Nationals Park,Cincinnati Reds,5,Washington Nationals,8,13,34.8,20.5,0.0,20.6,275.0
2024-07-20,Truist Park,St. Louis Cardinals,2,Atlanta Braves,3,5,23.1,4.4,0.0,34.3,346.0
2024-07-20,Truist Park,St. Louis Cardinals,9,Atlanta Braves,5,14,23.1,4.4,0.0,34.3,346.0
2024-07-20,Wrigley Field,Arizona Diamondbacks,3,Chicago Cubs,0,3,27.7,16.4,0.0,13.6,254.0
2024-07-20,Progressive Field,San Diego Padres,7,Cleveland Guardians,0,7,28.5,17.3,0.0,19.6,32.0
2024-07-20,Coors Field,San Francisco Giants,3,Colorado Rockies,4,7,33.4,19.7,3.0,50.4,4.0
2024-07-20,Kauffman Stadium,Chicago White Sox,1,Kansas City Royals,6,7,24.2,11.6,0.8,30.8,356.0
2024-07-20,Dodger Stadium,Boston Red Sox,6,Los Angeles Dodgers,7,13,28.9,25.4,36.1,20.3,199.0
2024-07-20,loanDepot park,New York Mets,1,Miami Marlins,0,1,35.7,26.7,12.0,16.3,60.0
2024-07-20,Target Field,Milwaukee Brewers,8,Minnesota Twins,4,12,18.3,9.6,3.8,21.7,310.0
2024-07-20,Yankee Stadium III,Tampa Bay Rays,9,New York Yankees,1,10,20.2,8.1,0.8,9.0,241.0
2024-07-20,Oakland Coliseum,Los Angeles Angels,2,Oakland Athletics,8,10,25.8,24.0,22.9,41.5,203.0
2024-07-20,PNC Park,Philadelphia Phillies,1,Pittsburgh Pirates,4,5,33.0,21.4,0.0,18.9,39.0
2024-07-20,T-Mobile Park,Houston Astros,4,Seattle Mariners,2,6,30.9,17.6,2.8,11.2,274.0
2024-07-20,Globe Life Field,Baltimore Orioles,8,Texas Rangers,4,12,11.0,4.1,12.2,9.8,98.0
2024-07-20,Rogers Centre,Detroit Tigers,7,Toronto Blue Jays,3,10,33.6,21.2,0.1,34.7,251.0
2024-07-20,Nationals Park,Cincinnati Reds,4,Washington Nationals,5,9,34.5,23.6,0.4,32.6,205.0
2024-07-21,Truist Park,St. Louis Cardinals,6,Atlanta Braves,2,8,21.7,4.6,0.2,30.2,341.0
2024-07-21,Wrigley Field,Arizona Diamondbacks,1,Chicago Cubs,2,3,30.7,18.1,0.0,19.6,281.0
2024-07-21,Progressive Field,San Diego Padres,2,Cleveland Guardians,1,3,29.4,18.7,0.0,17.4,336.0
2024-07-21,Coors Field,San Francisco Giants,3,Colorado Rockies,2,5,30.4,17.0,0.0,23.3,262.0
2024-07-21,Kauffman Stadium,Chicago White Sox,1,Kansas City Royals,4,5,25.2,9.3,0.0,33.3,8.0
2024-07-21,Dodger Stadium,Boston Red Sox,6,Los Angeles Dodgers,9,15,33.3,24.0,8.8,20.9,181.0
2024-07-21,loanDepot park,New York Mets,2,Miami Marlins,4,6,34.9,28.6,0.2,18.2,81.0
2024-07-21,Target Field,Milwaukee Brewers,8,Minnesota Twins,7,15,21.8,11.6,0.0,21.3,312.0
2024-07-21,Yankee Stadium III,Tampa Bay Rays,6,New York Yankees,4,10,20.2,9.5,0.9,9.3,225.0
2024-07-21,Oakland Coliseum,Los Angeles Angels,8,Oakland Athletics,5,13,27.9,24.0,0.0,24.6,189.0
2024-07-21,PNC Park,Philadelphia Phillies,6,Pittsburgh Pirates,0,6,34.1,21.2,0.0,15.5,13.0
2024-07-21,T-Mobile Park,Houston Astros,4,Seattle Mariners,6,10,29.4,17.0,0.0,10.7,316.0
2024-07-21,Globe Life Field,Baltimore Orioles,2,Texas Rangers,3,5,10.6,3.2,9.3,14.4,85.0
2024-07-21,Rogers Centre,Detroit Tigers,4,Toronto Blue Jays,5,9,32.9,20.7,0.0,23.9,278.0
2024-07-21,Nationals Park,Cincinnati Reds,2,Washington Nationals,5,7,33.9,22.0,0.5,35.6,331.0
2024-07-22,Truist Park,Cincinnati Reds,4,Atlanta Braves,1,5,20.5,6.9,1.0,39.8,355.0
2024-07-22,Wrigley Field,Milwaukee Brewers,1,Chicago Cubs,3,4,25.2,17.6,2.9,18.8,69.0
2024-07-22,Progressive Field,Detroit Tigers,8,Cleveland Guardians,2,10,28.5,17.2,1.0,16.4,235.0
2024-07-22,Coors Field,Boston Red Sox,8,Colorado Rockies,9,17,33.5,19.3,0.0,22.2,272.0
2024-07-22,Kauffman Stadium,Arizona Diamondbacks,4,Kansas City Royals,10,14,26.3,10.6,0.0,52.3,9.0
2024-07-22,Dodger Stadium,San Francisco Giants,2,Los Angeles Dodgers,3,5,35.0,29.1,0.0,21.7,196.0
2024-07-22,loanDepot park,New York Mets,6,Miami Marlins,4,10,34.5,28.3,3.9,15.9,71.0
2024-07-22,Target Field,Philadelphia Phillies,2,Minnesota Twins,7,9,18.8,12.3,0.0,19.9,308.0
2024-07-22,Yankee Stadium III,Tampa Bay Rays,1,New York Yankees,9,10,22.0,9.1,0.7,7.6,225.0
2024-07-22,Oakland Coliseum,Houston Astros,0,Oakland Athletics,4,4,26.5,24.2,39.9,27.8,197.0
2024-07-22,PNC Park,St. Louis Cardinals,1,Pittsburgh Pirates,2,3,33.2,22.1,1.6,20.2,52.0
2024-07-22,T-Mobile Park,Los Angeles Angels,3,Seattle Mariners,1,4,28.3,16.1,0.0,13.6,121.0
2024-07-22,Globe Life Field,Chicago White Sox,3,Texas Rangers,4,7,10.3,2.7,10.9,13.1,197.0
2024-07-23,Wrigley Field,Milwaukee Brewers,1,Chicago Cubs,0,1,27.6,16.8,0.0,14.9,305.0
2024-07-23,Progressive Field,Detroit Tigers,4,Cleveland Guardians,5,9,30.1,17.9,0.0,15.8,155.0
2024-07-23,Coors Field,Boston Red Sox,6,Colorado Rockies,0,6,34.0,19.7,0.0,59.5,338.0
2024-07-23,Kauffman Stadium,Arizona Diamondbacks,6,Kansas City Royals,2,8,18.7,11.7,1.9,45.2,6.0
2024-07-23,Dodger Stadium,San Francisco Giants,2,Los Angeles Dodgers,5,7,35.5,28.5,0.0,12.7,180.0
2024-07-23,loanDepot park,Baltimore Orioles,3,Miami Marlins,6,9,34.2,27.2,18.5,12.6,43.0
2024-07-23,Target Field,Philadelphia Phillies,3,Minnesota Twins,0,3,21.1,9.2,0.3,18.7,313.0
2024-07-23,Yankee Stadium III,New York Mets,3,New York Yankees,2,5,20.3,9.8,5.8,9.1,171.0
2024-07-23,Oakland Coliseum,Houston Astros,2,Oakland Athletics,8,10,27.4,24.3,0.2,23.1,186.0
2024-07-23,PNC Park,St. Louis Cardinals,2,Pittsburgh Pirates,1,3,36.4,22.7,0.0,15.1,70.0
2024-07-23,T-Mobile Park,Los Angeles Angels,5,Seattle Mariners,1,6,26.3,19.1,0.0,13.3,50.0
2024-07-23,Globe Life Field,Chicago White Sox,2,Texas Rangers,3,5,9.2,4.2,11.1,12.2,7.0
2024-07-23,Rogers Centre,Tampa Bay Rays,4,Toronto Blue Jays,2,6,37.2,21.8,0.0,22.1,292.0
2024-07-23,Nationals Park,San Diego Padres,4,Washington Nationals,0,4,36.0,23.3,0.0,17.5,123.0
2024-07-24,Truist Park,Cincinnati Reds,9,Atlanta Braves,4,13,17.2,5.2,5.8,18.8,60.0
2024-07-24,Wrigley Field,Milwaukee Brewers,3,Chicago Cubs,2,5,32.8,18.3,0.0,19.5,53.0
2024-07-24,Progressive Field,Detroit Tigers,1,Cleveland Guardians,2,3,28.7,20.1,0.0,21.7,329.0
2024-07-24,Coors Field,Boston Red Sox,7,Colorado Rockies,20,27,26.5,17.9,5.1,43.8,326.0
2024-07-24,Kauffman Stadium,Arizona Diamondbacks,8,Kansas City Royals,6,14,23.8,6.5,0.0,22.0,52.0
2024-07-24,Dodger Stadium,San Francisco Giants,8,Los Angeles Dodgers,3,11,34.8,29.5,0.0,16.1,141.0
2024-07-24,loanDepot park,Baltimore Orioles,3,Miami Marlins,6,9,33.4,26.8,23.0,11.8,37.0
2024-07-24,Target Field,Philadelphia Phillies,4,Minnesota Twins,5,9,22.7,11.2,0.0,16.7,274.0
2024-07-24,Yankee Stadium III,New York Mets,12,New York Yankees,3,15,20.4,9.1,0.6,10.1,208.0
2024-07-24,Oakland Coliseum,Houston Astros,8,Oakland Athletics,1,9,28.0,24.1,0.4,23.8,174.0
2024-07-24,PNC Park,St. Louis Cardinals,0,Pittsburgh Pirates,5,5,31.8,25.2,0.0,40.4,18.0
2024-07-24,T-Mobile Park,Los Angeles Angels,2,Seattle Mariners,1,3,27.6,17.0,0.2,9.7,28.0
2024-07-24,Globe Life Field,Chicago White Sox,2,Texas Rangers,10,12,10.8,0.1,0.4,15.8,48.0
2024-07-24,Rogers Centre,Tampa Bay Rays,3,Toronto Blue Jays,6,9,33.1,26.5,0.2,20.0,249.0
2024-07-24,Nationals Park,San Diego Padres,12,Washington Nationals,3,15,32.5,22.2,0.0,39.2,308.0
2024-07-25,Angel Stadium of Anaheim,Oakland Athletics,6,Los Angeles Angels,5,11,32.9,27.5,0.4,21.6,121.0
2024-07-25,Progressive Field,Detroit Tigers,3,Cleveland Guardians,0,3,30.7,19.1,0.0,22.7,270.0
2024-07-25,Dodger Stadium,San Francisco Giants,4,Los Angeles Dodgers,6,10,32.7,27.5,0.0,22.0,124.0
2024-07-25,loanDepot park,Baltimore Orioles,7,Miami Marlins,6,13,33.5,26.3,6.3,11.1,305.0
2024-07-25,Citi Field,Atlanta Braves,2,New York Mets,3,5,17.8,2.6,0.4,10.4,242.0
2024-07-25,Globe Life Field,Chicago White Sox,1,Texas Rangers,2,3,11.2,1.8,4.6,12.6,112.0
2024-07-25,Rogers Centre,Tampa Bay Rays,13,Toronto Blue Jays,0,13,36.1,20.8,0.0,13.5,29.0
2024-07-25,Nationals Park,San Diego Padres,3,Washington Nationals,0,3,33.7,21.4,0.0,12.1,262.0
2024-07-26,Angel Stadium of Anaheim,Oakland Athletics,5,Los Angeles Angels,4,9,32.3,26.6,2.3,26.8,86.0
2024-07-26,Chase Field,Pittsburgh Pirates,3,Arizona Diamondbacks,4,7,41.9,28.6,0.0,10.3,168.0
2024-07-26,Oriole Park at Camden Yards,San Diego Padres,6,Baltimore Orioles,4,10,36.5,21.1,0.0,13.0,259.0
2024-07-26,Fenway Park,New York Yankees,7,Boston Red Sox,9,16,17.4,6.6,0.2,14.7,69.0
2024-07-26,Guaranteed Rate Field,Seattle Mariners,10,Chicago White Sox,0,10,34.8,23.5,0.1,24.2,263.0
2024-07-26,Comerica Park,Minnesota Twins,9,Detroit Tigers,3,12,15.6,8.5,10.5,14.4,343.0
2024-07-26,Minute Maid Park,Los Angeles Dodgers,0,Houston Astros,5,5,13.2,8.4,6.8,9.0,176.0
2024-07-26,Kauffman Stadium,Chicago Cubs,0,Kansas City Royals,6,6,23.6,15.1,0.0,43.4,15.0
2024-07-26,American Family Field,Miami Marlins,6,Milwaukee Brewers,2,8,35.2,24.1,0.0,24.7,345.0
2024-07-26,Citi Field,Atlanta Braves,4,New York Mets,8,12,19.3,3.8,0.4,9.9,226.0
2024-07-26,Citizens Bank Park,Cleveland Guardians,3,Philadelphia Phillies,1,4,17.4,5.0,0.1,10.2,200.0
2024-07-26,Oracle Park,Colorado Rockies,4,San Francisco Giants,11,15,25.5,24.2,3.2,35.4,154.0
2024-07-26,Busch Stadium III,Washington Nationals,10,St. Louis Cardinals,8,18,21.7,11.5,0.0,32.4,32.0
2024-07-26,Tropicana Field,Cincinnati Reds,3,Tampa Bay Rays,2,5,32.4,25.6,1.1,13.2,101.0
2024-07-26,Rogers Centre,Texas Rangers,5,Toronto Blue Jays,6,11,37.8,24.5,0.0,17.9,254.0
2024-07-27,Angel Stadium of Anaheim,Oakland Athletics,3,Los Angeles Angels,1,4,29.5,26.5,21.1,21.0,110.0
2024-07-27,Chase Field,Pittsburgh Pirates,5,Arizona Diamondbacks,9,14,42.8,29.9,0.0,23.0,231.0
2024-07-27,Oriole Park at Camden Yards,San Diego Padres,9,Baltimore Orioles,4,13,38.1,23.1,0.0,12.0,113.0
2024-07-27,Fenway Park,New York Yankees,11,Boston Red Sox,8,19,17.4,6.8,0.0,8.9,236.0
2024-07-27,Guaranteed Rate Field,Seattle Mariners,6,Chicago White Sox,3,9,36.3,25.5,0.0,22.7,87.0
2024-07-27,Comerica Park,Minnesota Twins,2,Detroit Tigers,7,9,20.2,7.3,5.8,15.9,311.0
2024-07-27,Minute Maid Park,Los Angeles Dodgers,6,Houston Astros,7,13,14.5,8.4,0.3,8.0,175.0
2024-07-27,Kauffman Stadium,Chicago Cubs,9,Kansas City Royals,4,13,22.4,9.5,0.0,24.8,11.0
2024-07-27,American Family Field,Miami Marlins,7,Milwaukee Brewers,3,10,33.8,25.1,0.1,20.9,337.0
2024-07-27,Citi Field,Atlanta Braves,4,New York Mets,0,4,20.6,4.7,1.4,7.2,261.0
2024-07-27,Citizens Bank Park,Cleveland Guardians,0,Philadelphia Phillies,8,8,17.4,6.0,0.0,11.9,130.0
2024-07-27,Oracle Park,Colorado Rockies,1,San Francisco Giants,4,5,26.0,25.0,23.9,39.4,155.0
2024-07-27,Oracle Park,Colorado Rockies,0,San Francisco Giants,5,5,26.0,25.0,23.9,39.4,155.0
2024-07-27,Busch Stadium III,Washington Nationals,14,St. Louis Cardinals,3,17,22.0,11.3,0.0,19.9,35.0
2024-07-27,Tropicana Field,Cincinnati Reds,0,Tampa Bay Rays,4,4,31.4,25.7,1.3,11.1,65.0
2024-07-27,Rogers Centre,Texas Rangers,3,Toronto Blue Jays,7,10,39.2,25.6,0.0,16.8,30.0
2024-07-28,Angel Stadium of Anaheim,Oakland Athletics,6,Los Angeles Angels,8,14,33.2,27.4,1.0,26.1,165.0
2024-07-28,Chase Field,Pittsburgh Pirates,6,Arizona Diamondbacks,5,11,42.2,30.2,0.2,23.2,199.0
2024-07-28,Oriole Park at Camden Yards,San Diego Padres,6,Baltimore Orioles,8,14,39.8,23.7,0.0,12.0,41.0
2024-07-28,Fenway Park,New York Yankees,8,Boston Red Sox,2,10,17.4,7.4,1.2,10.4,283.0
2024-07-28,Guaranteed Rate Field,Seattle Mariners,6,Chicago White Sox,3,9,36.6,24.6,0.0,16.5,18.0
2024-07-28,Comerica Park,Minnesota Twins,5,Detroit Tigers,0,5,20.2,10.6,1.2,17.3,273.0
2024-07-28,Minute Maid Park,Los Angeles Dodgers,6,Houston Astros,2,8,13.9,8.0,2.6,7.3,180.0
2024-07-28,Kauffman Stadium,Chicago Cubs,7,Kansas City Royals,3,10,22.8,9.5,0.3,27.1,351.0
2024-07-28,American Family Field,Miami Marlins,2,Milwaukee Brewers,6,8,36.3,23.6,0.0,24.3,329.0
2024-07-28,Citi Field,Atlanta Braves,9,New York Mets,2,11,20.2,8.4,0.7,9.3,239.0
2024-07-28,Citizens Bank Park,Cleveland Guardians,4,Philadelphia Phillies,3,7,20.4,6.8,0.0,12.1,131.0
2024-07-28,Oracle Park,Colorado Rockies,4,San Francisco Giants,5,9,27.5,26.0,0.1,45.4,186.0
2024-07-28,Busch Stadium III,Washington Nationals,3,St. Louis Cardinals,4,7,23.6,13.7,0.0,22.3,13.0
2024-07-28,Tropicana Field,Cincinnati Reds,1,Tampa Bay Rays,2,3,30.8,24.9,4.2,13.0,91.0
2024-07-28,Rogers Centre,Texas Rangers,3,Toronto Blue Jays,7,10,39.9,23.6,0.0,26.1,287.0
2024-07-29,Chase Field,Washington Nationals,8,Arizona Diamondbacks,9,17,42.2,29.6,0.0,19.2,237.0
2024-07-29,Oriole Park at Camden Yards,Toronto Blue Jays,5,Baltimore Orioles,11,16,40.3,25.8,0.0,16.8,49.0
2024-07-29,Oriole Park at Camden Yards,Toronto Blue Jays,8,Baltimore Orioles,4,12,40.3,25.8,0.0,16.8,49.0
2024-07-29,Fenway Park,Seattle Mariners,7,Boston Red Sox,14,21,17.3,7.5,0.0,8.9,193.0
2024-07-29,Guaranteed Rate Field,Kansas City Royals,8,Chicago White Sox,5,13,38.5,28.1,0.0,18.1,31.0
2024-07-29,Great American Ball Park,Chicago Cubs,1,Cincinnati Reds,7,8,40.7,29.2,0.0,26.5,81.0
2024-07-29,Comerica Park,Cleveland Guardians,8,Detroit Tigers,4,12,20.1,10.3,5.0,11.6,336.0
2024-07-29,Minute Maid Park,Pittsburgh Pirates,5,Houston Astros,3,8,17.0,8.5,4.0,5.6,307.0
2024-07-29,American Family Field,Atlanta Braves,3,Milwaukee Brewers,8,11,35.7,27.7,0.0,24.7,344.0
2024-07-29,Citi Field,Minnesota Twins,2,New York Mets,15,17,20.1,5.8,1.7,6.8,250.0
2024-07-29,Citizens Bank Park,New York Yankees,14,Philadelphia Phillies,4,18,20.9,8.5,0.0,11.4,135.0
2024-07-29,Busch Stadium III,Texas Rangers,6,St. Louis Cardinals,3,9,24.9,13.5,0.0,26.2,39.0
2024-07-30,Angel Stadium of Anaheim,Colorado Rockies,7,Los Angeles Angels,10,17,35.3,27.7,0.0,14.8,175.0
2024-07-30,Chase Field,Washington Nationals,0,Arizona Diamondbacks,17,17,41.8,30.0,0.0,27.6,255.0
2024-07-30,Oriole Park at Camden Yards,Toronto Blue Jays,2,Baltimore Orioles,6,8,41.7,24.9,0.0,18.2,53.0
2024-07-30,Fenway Park,Seattle Mariners,10,Boston Red Sox,6,16,17.0,8.7,0.8,8.5,32.0
2024-07-30,Guaranteed Rate Field,Kansas City Royals,4,Chicago White Sox,3,7,38.8,27.2,0.0,18.1,51.0
2024-07-30,Great American Ball Park,Chicago Cubs,3,Cincinnati Reds,6,9,41.1,28.7,0.0,26.4,67.0
2024-07-30,Comerica Park,Cleveland Guardians,5,Detroit Tigers,0,5,20.0,10.1,8.7,16.9,25.0
2024-07-30,Minute Maid Park,Pittsburgh Pirates,6,Houston Astros,2,8,18.8,5.6,0.0,10.0,329.0
