game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Wednesday, August 25, 2021",Fenway Park,Minnesota Twins,9,Boston Red Sox,6
"Wednesday, August 25, 2021",Wrigley Field,Colorado Rockies,2,Chicago Cubs,5
"Wednesday, August 25, 2021",Wrigley Field,Colorado Rockies,13,Chicago Cubs,10
"Wednesday, August 25, 2021",Progressive Field,Texas Rangers,2,Cleveland Indians,7
"Wednesday, August 25, 2021",Minute Maid Park,Kansas City Royals,5,Houston Astros,6
"Wednesday, August 25, 2021",loanDepot park,Washington Nationals,3,Miami Marlins,4
"Wednesday, August 25, 2021",American Family Field,Cincinnati Reds,1,Milwaukee Brewers,4
"Wednesday, August 25, 2021",Citi Field,San Francisco Giants,3,New York Mets,2
"Wednesday, August 25, 2021",Citizens Bank Park,Tampa Bay Rays,7,Philadelphia Phillies,4
"Wednesday, August 25, 2021",PNC Park,Arizona Diamondbacks,5,Pittsburgh Pirates,2
"Wednesday, August 25, 2021",Petco Park,Los Angeles Dodgers,5,San Diego Padres,3
"Wednesday, August 25, 2021",Busch Stadium III,Detroit Tigers,2,St. Louis Cardinals,3
"Wednesday, August 25, 2021",Rogers Centre,Chicago White Sox,1,Toronto Blue Jays,3
"Thursday, August 26, 2021",Oriole Park at Camden Yards,Los Angeles Angels,1,Baltimore Orioles,13
"Thursday, August 26, 2021",Fenway Park,Minnesota Twins,2,Boston Red Sox,12
"Thursday, August 26, 2021",Progressive Field,Texas Rangers,6,Cleveland Indians,10
"Thursday, August 26, 2021",loanDepot park,Washington Nationals,5,Miami Marlins,7
"Thursday, August 26, 2021",American Family Field,Cincinnati Reds,5,Milwaukee Brewers,1
"Thursday, August 26, 2021",Citi Field,San Francisco Giants,3,New York Mets,2
"Thursday, August 26, 2021",RingCentral Coliseum,New York Yankees,7,Oakland Athletics,6
"Thursday, August 26, 2021",Citizens Bank Park,Arizona Diamondbacks,8,Philadelphia Phillies,7
"Thursday, August 26, 2021",PNC Park,St. Louis Cardinals,7,Pittsburgh Pirates,11
"Thursday, August 26, 2021",Petco Park,Los Angeles Dodgers,4,San Diego Padres,0
"Thursday, August 26, 2021",T-Mobile Park,Kansas City Royals,6,Seattle Mariners,4
"Thursday, August 26, 2021",Rogers Centre,Chicago White Sox,10,Toronto Blue Jays,7
"Friday, August 27, 2021",Angel Stadium of Anaheim,San Diego Padres,5,Los Angeles Angels,0
"Friday, August 27, 2021",Truist Park,San Francisco Giants,5,Atlanta Braves,6
"Friday, August 27, 2021",Oriole Park at Camden Yards,Tampa Bay Rays,6,Baltimore Orioles,3
"Friday, August 27, 2021",Guaranteed Rate Field,Chicago Cubs,13,Chicago White Sox,17
"Friday, August 27, 2021",Progressive Field,Boston Red Sox,4,Cleveland Indians,3
"Friday, August 27, 2021",Comerica Park,Toronto Blue Jays,1,Detroit Tigers,2
"Friday, August 27, 2021",Dodger Stadium,Colorado Rockies,4,Los Angeles Dodgers,2
"Friday, August 27, 2021",loanDepot park,Cincinnati Reds,6,Miami Marlins,0
"Friday, August 27, 2021",Target Field,Milwaukee Brewers,0,Minnesota Twins,2
"Friday, August 27, 2021",Citi Field,Washington Nationals,2,New York Mets,1
"Friday, August 27, 2021",RingCentral Coliseum,New York Yankees,8,Oakland Athletics,2
"Friday, August 27, 2021",Citizens Bank Park,Arizona Diamondbacks,6,Philadelphia Phillies,7
"Friday, August 27, 2021",PNC Park,St. Louis Cardinals,4,Pittsburgh Pirates,3
"Friday, August 27, 2021",T-Mobile Park,Kansas City Royals,8,Seattle Mariners,7
"Friday, August 27, 2021",Globe Life Field,Houston Astros,5,Texas Rangers,4
"Saturday, August 28, 2021",Angel Stadium of Anaheim,San Diego Padres,2,Los Angeles Angels,10
"Saturday, August 28, 2021",Truist Park,San Francisco Giants,5,Atlanta Braves,0
"Saturday, August 28, 2021",Oriole Park at Camden Yards,Tampa Bay Rays,4,Baltimore Orioles,3
"Saturday, August 28, 2021",Guaranteed Rate Field,Chicago Cubs,7,Chicago White Sox,0
"Saturday, August 28, 2021",Progressive Field,Boston Red Sox,5,Cleveland Indians,3
"Saturday, August 28, 2021",Comerica Park,Toronto Blue Jays,3,Detroit Tigers,2
"Saturday, August 28, 2021",Dodger Stadium,Colorado Rockies,2,Los Angeles Dodgers,5
"Saturday, August 28, 2021",loanDepot park,Cincinnati Reds,1,Miami Marlins,6
"Saturday, August 28, 2021",Target Field,Milwaukee Brewers,4,Minnesota Twins,6
"Saturday, August 28, 2021",Citi Field,Washington Nationals,3,New York Mets,5
"Saturday, August 28, 2021",RingCentral Coliseum,New York Yankees,2,Oakland Athletics,3
"Saturday, August 28, 2021",Citizens Bank Park,Arizona Diamondbacks,0,Philadelphia Phillies,7
"Saturday, August 28, 2021",PNC Park,St. Louis Cardinals,13,Pittsburgh Pirates,0
"Saturday, August 28, 2021",T-Mobile Park,Kansas City Royals,4,Seattle Mariners,2
"Saturday, August 28, 2021",Globe Life Field,Houston Astros,5,Texas Rangers,2
"Sunday, August 29, 2021",Truist Park,San Francisco Giants,0,Atlanta Braves,9
"Sunday, August 29, 2021",Oriole Park at Camden Yards,Tampa Bay Rays,12,Baltimore Orioles,8
"Sunday, August 29, 2021",Guaranteed Rate Field,Chicago Cubs,1,Chicago White Sox,13
"Sunday, August 29, 2021",Progressive Field,Boston Red Sox,5,Cleveland Indians,7
"Sunday, August 29, 2021",Comerica Park,Toronto Blue Jays,2,Detroit Tigers,1
"Sunday, August 29, 2021",Dodger Stadium,Colorado Rockies,5,Los Angeles Dodgers,0
"Sunday, August 29, 2021",loanDepot park,Cincinnati Reds,1,Miami Marlins,2
"Sunday, August 29, 2021",Target Field,Milwaukee Brewers,6,Minnesota Twins,2
"Sunday, August 29, 2021",Citi Field,Washington Nationals,4,New York Mets,9
"Sunday, August 29, 2021",RingCentral Coliseum,New York Yankees,1,Oakland Athletics,3
"Sunday, August 29, 2021",Citizens Bank Park,Arizona Diamondbacks,4,Philadelphia Phillies,7
"Sunday, August 29, 2021",PNC Park,St. Louis Cardinals,3,Pittsburgh Pirates,4
"Sunday, August 29, 2021",T-Mobile Park,Kansas City Royals,3,Seattle Mariners,4
"Sunday, August 29, 2021",Globe Life Field,Houston Astros,2,Texas Rangers,13
"Monday, August 30, 2021",Angel Stadium of Anaheim,New York Yankees,7,Los Angeles Angels,8
"Monday, August 30, 2021",Chase Field,San Diego Padres,7,Arizona Diamondbacks,5
"Monday, August 30, 2021",Great American Ball Park,St. Louis Cardinals,3,Cincinnati Reds,1
"Monday, August 30, 2021",Comerica Park,Minnesota Twins,3,Detroit Tigers,2
"Monday, August 30, 2021",Dodger Stadium,Atlanta Braves,3,Los Angeles Dodgers,5
"Monday, August 30, 2021",T-Mobile Park,Houston Astros,4,Seattle Mariners,3
"Monday, August 30, 2021",Oracle Park,Milwaukee Brewers,3,San Francisco Giants,1
"Monday, August 30, 2021",Tropicana Field,Boston Red Sox,1,Tampa Bay Rays,6
"Monday, August 30, 2021",Globe Life Field,Colorado Rockies,3,Texas Rangers,4
"Monday, August 30, 2021",Rogers Centre,Baltimore Orioles,3,Toronto Blue Jays,7
"Monday, August 30, 2021",Nationals Park,Philadelphia Phillies,7,Washington Nationals,4
"Tuesday, August 31, 2021",Angel Stadium of Anaheim,New York Yankees,4,Los Angeles Angels,6
"Tuesday, August 31, 2021",Chase Field,San Diego Padres,3,Arizona Diamondbacks,0
"Tuesday, August 31, 2021",Guaranteed Rate Field,Pittsburgh Pirates,2,Chicago White Sox,4
"Tuesday, August 31, 2021",Comerica Park,Oakland Athletics,9,Detroit Tigers,3
"Tuesday, August 31, 2021",Kauffman Stadium,Cleveland Indians,7,Kansas City Royals,2
"Tuesday, August 31, 2021",Dodger Stadium,Atlanta Braves,2,Los Angeles Dodgers,3
"Tuesday, August 31, 2021",Target Field,Chicago Cubs,3,Minnesota Twins,1
"Tuesday, August 31, 2021",Citi Field,Miami Marlins,1,New York Mets,3
"Tuesday, August 31, 2021",T-Mobile Park,Houston Astros,0,Seattle Mariners,4
"Tuesday, August 31, 2021",Oracle Park,Milwaukee Brewers,6,San Francisco Giants,2
"Tuesday, August 31, 2021",Tropicana Field,Boston Red Sox,5,Tampa Bay Rays,8
"Tuesday, August 31, 2021",Globe Life Field,Colorado Rockies,3,Texas Rangers,4
"Tuesday, August 31, 2021",Rogers Centre,Baltimore Orioles,4,Toronto Blue Jays,2
"Tuesday, August 31, 2021",Nationals Park,Philadelphia Phillies,12,Washington Nationals,6
"Wednesday, September 1, 2021",Angel Stadium of Anaheim,New York Yankees,4,Los Angeles Angels,1
"Wednesday, September 1, 2021",Chase Field,San Diego Padres,3,Arizona Diamondbacks,8
"Wednesday, September 1, 2021",Guaranteed Rate Field,Pittsburgh Pirates,3,Chicago White Sox,6
"Wednesday, September 1, 2021",Great American Ball Park,St. Louis Cardinals,5,Cincinnati Reds,4
"Wednesday, September 1, 2021",Great American Ball Park,St. Louis Cardinals,2,Cincinnati Reds,12
"Wednesday, September 1, 2021",Comerica Park,Oakland Athletics,6,Detroit Tigers,8
"Wednesday, September 1, 2021",Kauffman Stadium,Cleveland Indians,5,Kansas City Royals,3
"Wednesday, September 1, 2021",Dodger Stadium,Atlanta Braves,3,Los Angeles Dodgers,4
"Wednesday, September 1, 2021",Target Field,Chicago Cubs,3,Minnesota Twins,0
"Wednesday, September 1, 2021",T-Mobile Park,Houston Astros,0,Seattle Mariners,1
"Wednesday, September 1, 2021",Oracle Park,Milwaukee Brewers,5,San Francisco Giants,2
"Wednesday, September 1, 2021",Tropicana Field,Boston Red Sox,3,Tampa Bay Rays,2
"Wednesday, September 1, 2021",Globe Life Field,Colorado Rockies,9,Texas Rangers,5
"Wednesday, September 1, 2021",Rogers Centre,Baltimore Orioles,4,Toronto Blue Jays,5
"Thursday, September 2, 2021",Wrigley Field,Pittsburgh Pirates,5,Chicago Cubs,6
"Thursday, September 2, 2021",Coors Field,Atlanta Braves,6,Colorado Rockies,5
"Thursday, September 2, 2021",Comerica Park,Oakland Athletics,8,Detroit Tigers,6
"Thursday, September 2, 2021",Kauffman Stadium,Cleveland Indians,4,Kansas City Royals,2
"Thursday, September 2, 2021",Citi Field,Miami Marlins,3,New York Mets,4
"Thursday, September 2, 2021",Oracle Park,Milwaukee Brewers,1,San Francisco Giants,5
"Thursday, September 2, 2021",Tropicana Field,Boston Red Sox,4,Tampa Bay Rays,0
"Thursday, September 2, 2021",Nationals Park,Philadelphia Phillies,7,Washington Nationals,6
"Friday, September 3, 2021",Angel Stadium of Anaheim,Texas Rangers,2,Los Angeles Angels,3
"Friday, September 3, 2021",Chase Field,Seattle Mariners,6,Arizona Diamondbacks,5
"Friday, September 3, 2021",Fenway Park,Cleveland Indians,5,Boston Red Sox,8
"Friday, September 3, 2021",Wrigley Field,Pittsburgh Pirates,5,Chicago Cubs,6
"Friday, September 3, 2021",Great American Ball Park,Detroit Tigers,15,Cincinnati Reds,5
"Friday, September 3, 2021",Coors Field,Atlanta Braves,3,Colorado Rockies,4
"Friday, September 3, 2021",Kauffman Stadium,Chicago White Sox,2,Kansas City Royals,7
"Friday, September 3, 2021",loanDepot park,Philadelphia Phillies,3,Miami Marlins,10
"Friday, September 3, 2021",American Family Field,St. Louis Cardinals,15,Milwaukee Brewers,4
"Friday, September 3, 2021",Yankee Stadium III,Baltimore Orioles,3,New York Yankees,4
"Friday, September 3, 2021",Petco Park,Houston Astros,6,San Diego Padres,3
"Friday, September 3, 2021",Oracle Park,Los Angeles Dodgers,2,San Francisco Giants,3
"Friday, September 3, 2021",Tropicana Field,Minnesota Twins,3,Tampa Bay Rays,5
"Friday, September 3, 2021",Rogers Centre,Oakland Athletics,10,Toronto Blue Jays,11
"Friday, September 3, 2021",Nationals Park,New York Mets,6,Washington Nationals,2
"Saturday, September 4, 2021",Angel Stadium of Anaheim,Texas Rangers,1,Los Angeles Angels,4
"Saturday, September 4, 2021",Chase Field,Seattle Mariners,8,Arizona Diamondbacks,5
"Saturday, September 4, 2021",Fenway Park,Cleveland Indians,3,Boston Red Sox,4
"Saturday, September 4, 2021",Wrigley Field,Pittsburgh Pirates,6,Chicago Cubs,7
"Saturday, September 4, 2021",Great American Ball Park,Detroit Tigers,4,Cincinnati Reds,7
"Saturday, September 4, 2021",Coors Field,Atlanta Braves,6,Colorado Rockies,7
"Saturday, September 4, 2021",Kauffman Stadium,Chicago White Sox,10,Kansas City Royals,7
"Saturday, September 4, 2021",loanDepot park,Philadelphia Phillies,2,Miami Marlins,3
"Saturday, September 4, 2021",American Family Field,St. Louis Cardinals,0,Milwaukee Brewers,4
"Saturday, September 4, 2021",Yankee Stadium III,Baltimore Orioles,4,New York Yankees,3
"Saturday, September 4, 2021",Petco Park,Houston Astros,2,San Diego Padres,10
"Saturday, September 4, 2021",Oracle Park,Los Angeles Dodgers,6,San Francisco Giants,1
"Saturday, September 4, 2021",Tropicana Field,Minnesota Twins,4,Tampa Bay Rays,11
"Saturday, September 4, 2021",Rogers Centre,Oakland Athletics,8,Toronto Blue Jays,10
"Saturday, September 4, 2021",Nationals Park,New York Mets,11,Washington Nationals,9
"Saturday, September 4, 2021",Nationals Park,New York Mets,3,Washington Nationals,4
"Sunday, September 5, 2021",Angel Stadium of Anaheim,Texas Rangers,7,Los Angeles Angels,3
"Sunday, September 5, 2021",Chase Field,Seattle Mariners,10,Arizona Diamondbacks,4
"Sunday, September 5, 2021",Fenway Park,Cleveland Indians,11,Boston Red Sox,5
"Sunday, September 5, 2021",Wrigley Field,Pittsburgh Pirates,8,Chicago Cubs,11
"Sunday, September 5, 2021",Great American Ball Park,Detroit Tigers,4,Cincinnati Reds,1
"Sunday, September 5, 2021",Coors Field,Atlanta Braves,9,Colorado Rockies,2
"Sunday, September 5, 2021",Kauffman Stadium,Chicago White Sox,0,Kansas City Royals,6
"Sunday, September 5, 2021",loanDepot park,Philadelphia Phillies,4,Miami Marlins,3
"Sunday, September 5, 2021",American Family Field,St. Louis Cardinals,5,Milwaukee Brewers,6
"Sunday, September 5, 2021",Yankee Stadium III,Baltimore Orioles,8,New York Yankees,7
"Sunday, September 5, 2021",Petco Park,Houston Astros,3,San Diego Padres,4
"Sunday, September 5, 2021",Oracle Park,Los Angeles Dodgers,4,San Francisco Giants,6
"Sunday, September 5, 2021",Tropicana Field,Minnesota Twins,6,Tampa Bay Rays,5
"Sunday, September 5, 2021",Rogers Centre,Oakland Athletics,0,Toronto Blue Jays,8
"Sunday, September 5, 2021",Nationals Park,New York Mets,13,Washington Nationals,6
"Monday, September 6, 2021",Angel Stadium of Anaheim,Texas Rangers,4,Los Angeles Angels,0
"Monday, September 6, 2021",Oriole Park at Camden Yards,Kansas City Royals,3,Baltimore Orioles,2
"Monday, September 6, 2021",Fenway Park,Tampa Bay Rays,11,Boston Red Sox,10
"Monday, September 6, 2021",Wrigley Field,Cincinnati Reds,3,Chicago Cubs,4
"Monday, September 6, 2021",Progressive Field,Minnesota Twins,5,Cleveland Indians,2
"Monday, September 6, 2021",Coors Field,San Francisco Giants,10,Colorado Rockies,5
"Monday, September 6, 2021",Minute Maid Park,Seattle Mariners,2,Houston Astros,11
"Monday, September 6, 2021",American Family Field,Philadelphia Phillies,12,Milwaukee Brewers,0
"Monday, September 6, 2021",Yankee Stadium III,Toronto Blue Jays,8,New York Yankees,0
"Monday, September 6, 2021",PNC Park,Detroit Tigers,3,Pittsburgh Pirates,6
"Monday, September 6, 2021",Busch Stadium III,Los Angeles Dodgers,5,St. Louis Cardinals,1
"Monday, September 6, 2021",Nationals Park,New York Mets,3,Washington Nationals,4
"Tuesday, September 7, 2021",Chase Field,Texas Rangers,3,Arizona Diamondbacks,1
"Tuesday, September 7, 2021",Truist Park,Washington Nationals,5,Atlanta Braves,8
"Tuesday, September 7, 2021",Oriole Park at Camden Yards,Kansas City Royals,3,Baltimore Orioles,7
"Tuesday, September 7, 2021",Fenway Park,Tampa Bay Rays,12,Boston Red Sox,7
"Tuesday, September 7, 2021",Wrigley Field,Cincinnati Reds,4,Chicago Cubs,3
"Tuesday, September 7, 2021",Progressive Field,Minnesota Twins,3,Cleveland Indians,0
"Tuesday, September 7, 2021",Coors Field,San Francisco Giants,12,Colorado Rockies,3
"Tuesday, September 7, 2021",Minute Maid Park,Seattle Mariners,4,Houston Astros,5
"Tuesday, September 7, 2021",loanDepot park,New York Mets,9,Miami Marlins,4
"Tuesday, September 7, 2021",American Family Field,Philadelphia Phillies,0,Milwaukee Brewers,10
"Tuesday, September 7, 2021",Yankee Stadium III,Toronto Blue Jays,5,New York Yankees,1
"Tuesday, September 7, 2021",RingCentral Coliseum,Chicago White Sox,6,Oakland Athletics,3
"Tuesday, September 7, 2021",PNC Park,Detroit Tigers,2,Pittsburgh Pirates,3
"Tuesday, September 7, 2021",Petco Park,Los Angeles Angels,4,San Diego Padres,0
"Tuesday, September 7, 2021",Busch Stadium III,Los Angeles Dodgers,7,St. Louis Cardinals,2
"Wednesday, September 8, 2021",Chase Field,Texas Rangers,8,Arizona Diamondbacks,5
"Wednesday, September 8, 2021",Truist Park,Washington Nationals,4,Atlanta Braves,2
"Wednesday, September 8, 2021",Oriole Park at Camden Yards,Kansas City Royals,8,Baltimore Orioles,9
"Wednesday, September 8, 2021",Fenway Park,Tampa Bay Rays,1,Boston Red Sox,2
"Wednesday, September 8, 2021",Wrigley Field,Cincinnati Reds,1,Chicago Cubs,4
"Wednesday, September 8, 2021",Progressive Field,Minnesota Twins,3,Cleveland Indians,0
"Wednesday, September 8, 2021",Coors Field,San Francisco Giants,7,Colorado Rockies,4
"Wednesday, September 8, 2021",Minute Maid Park,Seattle Mariners,8,Houston Astros,5
"Wednesday, September 8, 2021",loanDepot park,New York Mets,1,Miami Marlins,2
"Wednesday, September 8, 2021",American Family Field,Philadelphia Phillies,3,Milwaukee Brewers,4
"Wednesday, September 8, 2021",Yankee Stadium III,Toronto Blue Jays,6,New York Yankees,3
"Wednesday, September 8, 2021",RingCentral Coliseum,Chicago White Sox,1,Oakland Athletics,5
"Wednesday, September 8, 2021",PNC Park,Detroit Tigers,5,Pittsburgh Pirates,1
"Wednesday, September 8, 2021",Petco Park,Los Angeles Angels,5,San Diego Padres,8
"Wednesday, September 8, 2021",Busch Stadium III,Los Angeles Dodgers,4,St. Louis Cardinals,5
"Thursday, September 9, 2021",Truist Park,Washington Nationals,6,Atlanta Braves,7
"Thursday, September 9, 2021",Oriole Park at Camden Yards,Kansas City Royals,6,Baltimore Orioles,0
"Thursday, September 9, 2021",Progressive Field,Minnesota Twins,1,Cleveland Indians,4
"Thursday, September 9, 2021",loanDepot park,New York Mets,2,Miami Marlins,3
"Thursday, September 9, 2021",Yankee Stadium III,Toronto Blue Jays,6,New York Yankees,4
"Thursday, September 9, 2021",RingCentral Coliseum,Chicago White Sox,1,Oakland Athletics,3
"Thursday, September 9, 2021",Citizens Bank Park,Colorado Rockies,4,Philadelphia Phillies,3
"Thursday, September 9, 2021",Busch Stadium III,Los Angeles Dodgers,1,St. Louis Cardinals,2
"Friday, September 10, 2021",Truist Park,Miami Marlins,2,Atlanta Braves,6
"Friday, September 10, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,3,Baltimore Orioles,6
"Friday, September 10, 2021",Guaranteed Rate Field,Boston Red Sox,3,Chicago White Sox,4
"Friday, September 10, 2021",Wrigley Field,San Francisco Giants,6,Chicago Cubs,1
"Friday, September 10, 2021",Progressive Field,Milwaukee Brewers,10,Cleveland Indians,3
"Friday, September 10, 2021",Comerica Park,Tampa Bay Rays,4,Detroit Tigers,10
"Friday, September 10, 2021",Minute Maid Park,Los Angeles Angels,5,Houston Astros,10
"Friday, September 10, 2021",Dodger Stadium,San Diego Padres,0,Los Angeles Dodgers,3
"Friday, September 10, 2021",Target Field,Kansas City Royals,6,Minnesota Twins,4
"Friday, September 10, 2021",Citi Field,New York Yankees,3,New York Mets,10
"Friday, September 10, 2021",RingCentral Coliseum,Texas Rangers,5,Oakland Athletics,10
"Friday, September 10, 2021",Citizens Bank Park,Colorado Rockies,11,Philadelphia Phillies,2
"Friday, September 10, 2021",PNC Park,Washington Nationals,3,Pittsburgh Pirates,4
"Friday, September 10, 2021",T-Mobile Park,Arizona Diamondbacks,4,Seattle Mariners,5
"Friday, September 10, 2021",Busch Stadium III,Cincinnati Reds,4,St. Louis Cardinals,2
"Saturday, September 11, 2021",Truist Park,Miami Marlins,6,Atlanta Braves,4
"Saturday, September 11, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,11,Baltimore Orioles,10
"Saturday, September 11, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,11,Baltimore Orioles,2
"Saturday, September 11, 2021",Guaranteed Rate Field,Boston Red Sox,9,Chicago White Sox,8
"Saturday, September 11, 2021",Wrigley Field,San Francisco Giants,15,Chicago Cubs,4
"Saturday, September 11, 2021",Progressive Field,Milwaukee Brewers,3,Cleveland Indians,0
"Saturday, September 11, 2021",Comerica Park,Tampa Bay Rays,7,Detroit Tigers,2
"Saturday, September 11, 2021",Minute Maid Park,Los Angeles Angels,4,Houston Astros,2
"Saturday, September 11, 2021",Dodger Stadium,San Diego Padres,4,Los Angeles Dodgers,5
"Saturday, September 11, 2021",Target Field,Kansas City Royals,2,Minnesota Twins,9
"Saturday, September 11, 2021",Citi Field,New York Yankees,8,New York Mets,7
"Saturday, September 11, 2021",RingCentral Coliseum,Texas Rangers,8,Oakland Athletics,6
"Saturday, September 11, 2021",Citizens Bank Park,Colorado Rockies,1,Philadelphia Phillies,6
"Saturday, September 11, 2021",PNC Park,Washington Nationals,7,Pittsburgh Pirates,10
"Saturday, September 11, 2021",T-Mobile Park,Arizona Diamondbacks,7,Seattle Mariners,3
"Saturday, September 11, 2021",Busch Stadium III,Cincinnati Reds,4,St. Louis Cardinals,6
"Sunday, September 12, 2021",Truist Park,Miami Marlins,3,Atlanta Braves,5
"Sunday, September 12, 2021",Oriole Park at Camden Yards,Toronto Blue Jays,22,Baltimore Orioles,7
"Sunday, September 12, 2021",Guaranteed Rate Field,Boston Red Sox,1,Chicago White Sox,2
"Sunday, September 12, 2021",Wrigley Field,San Francisco Giants,6,Chicago Cubs,5
"Sunday, September 12, 2021",Progressive Field,Milwaukee Brewers,11,Cleveland Indians,1
"Sunday, September 12, 2021",Comerica Park,Tampa Bay Rays,7,Detroit Tigers,8
"Sunday, September 12, 2021",Minute Maid Park,Los Angeles Angels,1,Houston Astros,3
"Sunday, September 12, 2021",Dodger Stadium,San Diego Padres,0,Los Angeles Dodgers,8
"Sunday, September 12, 2021",Target Field,Kansas City Royals,5,Minnesota Twins,3
"Sunday, September 12, 2021",Citi Field,New York Yankees,6,New York Mets,7
"Sunday, September 12, 2021",RingCentral Coliseum,Texas Rangers,4,Oakland Athletics,3
"Sunday, September 12, 2021",Citizens Bank Park,Colorado Rockies,5,Philadelphia Phillies,4
"Sunday, September 12, 2021",PNC Park,Washington Nationals,6,Pittsburgh Pirates,2
"Sunday, September 12, 2021",T-Mobile Park,Arizona Diamondbacks,5,Seattle Mariners,4
"Sunday, September 12, 2021",Busch Stadium III,Cincinnati Reds,0,St. Louis Cardinals,2
"Monday, September 13, 2021",Dodger Stadium,Arizona Diamondbacks,1,Los Angeles Dodgers,5
"Monday, September 13, 2021",Yankee Stadium III,Minnesota Twins,5,New York Yankees,6
"Monday, September 13, 2021",Citi Field,St. Louis Cardinals,7,New York Mets,0
"Monday, September 13, 2021",T-Mobile Park,Boston Red Sox,4,Seattle Mariners,5
"Monday, September 13, 2021",Oracle Park,San Diego Padres,1,San Francisco Giants,9
"Monday, September 13, 2021",Globe Life Field,Houston Astros,15,Texas Rangers,1
"Monday, September 13, 2021",Rogers Centre,Tampa Bay Rays,1,Toronto Blue Jays,8
"Monday, September 13, 2021",Nationals Park,Miami Marlins,3,Washington Nationals,0
"Tuesday, September 14, 2021",Truist Park,Colorado Rockies,5,Atlanta Braves,4
"Tuesday, September 14, 2021",Oriole Park at Camden Yards,New York Yankees,7,Baltimore Orioles,2
"Tuesday, September 14, 2021",Guaranteed Rate Field,Los Angeles Angels,3,Chicago White Sox,9
"Tuesday, September 14, 2021",Comerica Park,Milwaukee Brewers,0,Detroit Tigers,1
"Tuesday, September 14, 2021",Kauffman Stadium,Oakland Athletics,7,Kansas City Royals,10
"Tuesday, September 14, 2021",Dodger Stadium,Arizona Diamondbacks,4,Los Angeles Dodgers,8
"Tuesday, September 14, 2021",Target Field,Cleveland Indians,3,Minnesota Twins,1
"Tuesday, September 14, 2021",Target Field,Cleveland Indians,3,Minnesota Twins,6
"Tuesday, September 14, 2021",Citi Field,St. Louis Cardinals,7,New York Mets,6
"Tuesday, September 14, 2021",Citizens Bank Park,Chicago Cubs,6,Philadelphia Phillies,3
"Tuesday, September 14, 2021",PNC Park,Cincinnati Reds,5,Pittsburgh Pirates,6
"Tuesday, September 14, 2021",T-Mobile Park,Boston Red Sox,8,Seattle Mariners,4
"Tuesday, September 14, 2021",Oracle Park,San Diego Padres,1,San Francisco Giants,6
"Tuesday, September 14, 2021",Globe Life Field,Houston Astros,1,Texas Rangers,8
"Tuesday, September 14, 2021",Rogers Centre,Tampa Bay Rays,2,Toronto Blue Jays,0
"Tuesday, September 14, 2021",Nationals Park,Miami Marlins,2,Washington Nationals,8
"Wednesday, September 15, 2021",Truist Park,Colorado Rockies,3,Atlanta Braves,2
"Wednesday, September 15, 2021",Oriole Park at Camden Yards,New York Yankees,4,Baltimore Orioles,3
"Wednesday, September 15, 2021",Guaranteed Rate Field,Los Angeles Angels,3,Chicago White Sox,2
"Wednesday, September 15, 2021",Comerica Park,Milwaukee Brewers,1,Detroit Tigers,4
"Wednesday, September 15, 2021",Kauffman Stadium,Oakland Athletics,12,Kansas City Royals,10
"Wednesday, September 15, 2021",Dodger Stadium,Arizona Diamondbacks,3,Los Angeles Dodgers,5
"Wednesday, September 15, 2021",Target Field,Cleveland Indians,12,Minnesota Twins,3
"Wednesday, September 15, 2021",Citi Field,St. Louis Cardinals,11,New York Mets,4
"Wednesday, September 15, 2021",Citizens Bank Park,Chicago Cubs,5,Philadelphia Phillies,6
"Wednesday, September 15, 2021",PNC Park,Cincinnati Reds,4,Pittsburgh Pirates,5
"Wednesday, September 15, 2021",T-Mobile Park,Boston Red Sox,9,Seattle Mariners,4
"Wednesday, September 15, 2021",Oracle Park,San Diego Padres,9,San Francisco Giants,6
"Wednesday, September 15, 2021",Globe Life Field,Houston Astros,7,Texas Rangers,2
"Wednesday, September 15, 2021",Rogers Centre,Tampa Bay Rays,3,Toronto Blue Jays,6
"Wednesday, September 15, 2021",Nationals Park,Miami Marlins,8,Washington Nationals,6
"Thursday, September 16, 2021",Oriole Park at Camden Yards,New York Yankees,2,Baltimore Orioles,3
"Thursday, September 16, 2021",Guaranteed Rate Field,Los Angeles Angels,9,Chicago White Sox,3
"Thursday, September 16, 2021",Kauffman Stadium,Oakland Athletics,7,Kansas City Royals,2
"Thursday, September 16, 2021",Citizens Bank Park,Chicago Cubs,8,Philadelphia Phillies,17
"Thursday, September 16, 2021",PNC Park,Cincinnati Reds,1,Pittsburgh Pirates,0
"Thursday, September 16, 2021",Oracle Park,San Diego Padres,7,San Francisco Giants,4
"Thursday, September 16, 2021",Tropicana Field,Detroit Tigers,2,Tampa Bay Rays,5
"Thursday, September 16, 2021",Globe Life Field,Houston Astros,12,Texas Rangers,1
"Friday, September 17, 2021",Angel Stadium of Anaheim,Oakland Athletics,5,Los Angeles Angels,4
"Friday, September 17, 2021",Fenway Park,Baltimore Orioles,1,Boston Red Sox,7
"Friday, September 17, 2021",Great American Ball Park,Los Angeles Dodgers,1,Cincinnati Reds,3
"Friday, September 17, 2021",Minute Maid Park,Arizona Diamondbacks,3,Houston Astros,4
