game_date,game_loc,away_team,away_team_score,home_team,home_team_score
"Saturday, July 29, 2023",Busch Stadium III,Chicago Cubs,5,St. Louis Cardinals,1
"Saturday, July 29, 2023",Rogers Centre,Los Angeles Angels,1,Toronto Blue Jays,6
"Sunday, July 30, 2023",Chase Field,Seattle Mariners,4,Arizona Diamondbacks,0
"Sunday, July 30, 2023",Truist Park,Milwaukee Brewers,6,Atlanta Braves,8
"Sunday, July 30, 2023",Oriole Park at Camden Yards,New York Yankees,3,Baltimore Orioles,9
"Sunday, July 30, 2023",Guaranteed Rate Field,Cleveland Guardians,5,Chicago White Sox,0
"Sunday, July 30, 2023",Coors Field,Oakland Athletics,0,Colorado Rockies,2
"Sunday, July 30, 2023",Minute Maid Park,Tampa Bay Rays,8,Houston Astros,2
"Sunday, July 30, 2023",Kauffman Stadium,Minnesota Twins,1,Kansas City Royals,2
"Sunday, July 30, 2023",Dodger Stadium,Cincinnati Reds,9,Los Angeles Dodgers,0
"Sunday, July 30, 2023",loanDepot park,Detroit Tigers,6,Miami Marlins,8
"Sunday, July 30, 2023",Citi Field,Washington Nationals,2,New York Mets,5
"Sunday, July 30, 2023",PNC Park,Philadelphia Phillies,4,Pittsburgh Pirates,6
"Sunday, July 30, 2023",Petco Park,Texas Rangers,3,San Diego Padres,5
"Sunday, July 30, 2023",Oracle Park,Boston Red Sox,3,San Francisco Giants,4
"Sunday, July 30, 2023",Busch Stadium III,Chicago Cubs,0,St. Louis Cardinals,3
"Sunday, July 30, 2023",Rogers Centre,Los Angeles Angels,3,Toronto Blue Jays,2
"Monday, July 31, 2023",Truist Park,Los Angeles Angels,4,Atlanta Braves,1
"Monday, July 31, 2023",Wrigley Field,Cincinnati Reds,6,Chicago Cubs,5
"Monday, July 31, 2023",Coors Field,San Diego Padres,3,Colorado Rockies,4
"Monday, July 31, 2023",Minute Maid Park,Cleveland Guardians,3,Houston Astros,7
"Monday, July 31, 2023",loanDepot park,Philadelphia Phillies,4,Miami Marlins,2
"Monday, July 31, 2023",Yankee Stadium III,Tampa Bay Rays,5,New York Yankees,1
"Monday, July 31, 2023",T-Mobile Park,Boston Red Sox,2,Seattle Mariners,6
"Monday, July 31, 2023",Oracle Park,Arizona Diamondbacks,4,San Francisco Giants,3
"Monday, July 31, 2023",Rogers Centre,Baltimore Orioles,4,Toronto Blue Jays,2
"Monday, July 31, 2023",Nationals Park,Milwaukee Brewers,3,Washington Nationals,5
"Tuesday, August 1, 2023",Truist Park,Los Angeles Angels,1,Atlanta Braves,5
"Tuesday, August 1, 2023",Wrigley Field,Cincinnati Reds,9,Chicago Cubs,20
"Tuesday, August 1, 2023",Coors Field,San Diego Padres,8,Colorado Rockies,5
"Tuesday, August 1, 2023",Minute Maid Park,Cleveland Guardians,0,Houston Astros,2
"Tuesday, August 1, 2023",Kauffman Stadium,New York Mets,6,Kansas City Royals,7
"Tuesday, August 1, 2023",Dodger Stadium,Oakland Athletics,3,Los Angeles Dodgers,7
"Tuesday, August 1, 2023",loanDepot park,Philadelphia Phillies,3,Miami Marlins,1
"Tuesday, August 1, 2023",Yankee Stadium III,Tampa Bay Rays,5,New York Yankees,2
"Tuesday, August 1, 2023",PNC Park,Detroit Tigers,1,Pittsburgh Pirates,4
"Tuesday, August 1, 2023",T-Mobile Park,Boston Red Sox,6,Seattle Mariners,4
"Tuesday, August 1, 2023",Oracle Park,Arizona Diamondbacks,3,San Francisco Giants,4
"Tuesday, August 1, 2023",Busch Stadium III,Minnesota Twins,3,St. Louis Cardinals,2
"Tuesday, August 1, 2023",Globe Life Field,Chicago White Sox,0,Texas Rangers,2
"Tuesday, August 1, 2023",Rogers Centre,Baltimore Orioles,13,Toronto Blue Jays,3
"Tuesday, August 1, 2023",Nationals Park,Milwaukee Brewers,6,Washington Nationals,4
"Wednesday, August 2, 2023",Truist Park,Los Angeles Angels,5,Atlanta Braves,12
"Wednesday, August 2, 2023",Wrigley Field,Cincinnati Reds,6,Chicago Cubs,16
"Wednesday, August 2, 2023",Coors Field,San Diego Padres,11,Colorado Rockies,1
"Wednesday, August 2, 2023",Minute Maid Park,Cleveland Guardians,2,Houston Astros,3
"Wednesday, August 2, 2023",Kauffman Stadium,New York Mets,0,Kansas City Royals,4
"Wednesday, August 2, 2023",Dodger Stadium,Oakland Athletics,1,Los Angeles Dodgers,10
"Wednesday, August 2, 2023",loanDepot park,Philadelphia Phillies,8,Miami Marlins,9
"Wednesday, August 2, 2023",Yankee Stadium III,Tampa Bay Rays,2,New York Yankees,7
"Wednesday, August 2, 2023",PNC Park,Detroit Tigers,6,Pittsburgh Pirates,3
"Wednesday, August 2, 2023",T-Mobile Park,Boston Red Sox,3,Seattle Mariners,6
"Wednesday, August 2, 2023",Oracle Park,Arizona Diamondbacks,2,San Francisco Giants,4
"Wednesday, August 2, 2023",Busch Stadium III,Minnesota Twins,3,St. Louis Cardinals,7
"Wednesday, August 2, 2023",Globe Life Field,Chicago White Sox,1,Texas Rangers,11
"Wednesday, August 2, 2023",Rogers Centre,Baltimore Orioles,1,Toronto Blue Jays,4
"Wednesday, August 2, 2023",Nationals Park,Milwaukee Brewers,2,Washington Nationals,3
"Thursday, August 3, 2023",Angel Stadium of Anaheim,Seattle Mariners,5,Los Angeles Angels,3
"Thursday, August 3, 2023",Wrigley Field,Cincinnati Reds,3,Chicago Cubs,5
"Thursday, August 3, 2023",Kauffman Stadium,New York Mets,2,Kansas City Royals,9
"Thursday, August 3, 2023",Dodger Stadium,Oakland Athletics,2,Los Angeles Dodgers,8
"Thursday, August 3, 2023",loanDepot park,Philadelphia Phillies,4,Miami Marlins,2
"Thursday, August 3, 2023",American Family Field,Pittsburgh Pirates,1,Milwaukee Brewers,14
"Thursday, August 3, 2023",Yankee Stadium III,Houston Astros,3,New York Yankees,4
"Thursday, August 3, 2023",Oracle Park,Arizona Diamondbacks,0,San Francisco Giants,1
"Thursday, August 3, 2023",Busch Stadium III,Minnesota Twins,5,St. Louis Cardinals,3
"Thursday, August 3, 2023",Globe Life Field,Chicago White Sox,3,Texas Rangers,5
"Thursday, August 3, 2023",Rogers Centre,Baltimore Orioles,6,Toronto Blue Jays,1
"Friday, August 4, 2023",Angel Stadium of Anaheim,Seattle Mariners,9,Los Angeles Angels,7
"Friday, August 4, 2023",Oriole Park at Camden Yards,New York Mets,3,Baltimore Orioles,10
"Friday, August 4, 2023",Fenway Park,Toronto Blue Jays,7,Boston Red Sox,3
"Friday, August 4, 2023",Wrigley Field,Atlanta Braves,8,Chicago Cubs,0
"Friday, August 4, 2023",Great American Ball Park,Washington Nationals,6,Cincinnati Reds,3
"Friday, August 4, 2023",Progressive Field,Chicago White Sox,2,Cleveland Guardians,4
"Friday, August 4, 2023",Comerica Park,Tampa Bay Rays,8,Detroit Tigers,0
"Friday, August 4, 2023",American Family Field,Pittsburgh Pirates,8,Milwaukee Brewers,4
"Friday, August 4, 2023",Target Field,Arizona Diamondbacks,2,Minnesota Twins,3
"Friday, August 4, 2023",Yankee Stadium III,Houston Astros,7,New York Yankees,3
"Friday, August 4, 2023",Citizens Bank Park,Kansas City Royals,7,Philadelphia Phillies,5
"Friday, August 4, 2023",Petco Park,Los Angeles Dodgers,10,San Diego Padres,5
"Friday, August 4, 2023",Busch Stadium III,Colorado Rockies,9,St. Louis Cardinals,4
"Friday, August 4, 2023",Globe Life Field,Miami Marlins,2,Texas Rangers,6
"Saturday, August 5, 2023",Angel Stadium of Anaheim,Seattle Mariners,3,Los Angeles Angels,2
"Saturday, August 5, 2023",Oriole Park at Camden Yards,New York Mets,3,Baltimore Orioles,7
"Saturday, August 5, 2023",Fenway Park,Toronto Blue Jays,5,Boston Red Sox,4
"Saturday, August 5, 2023",Wrigley Field,Atlanta Braves,6,Chicago Cubs,8
"Saturday, August 5, 2023",Great American Ball Park,Washington Nationals,7,Cincinnati Reds,3
"Saturday, August 5, 2023",Progressive Field,Chicago White Sox,7,Cleveland Guardians,4
"Saturday, August 5, 2023",Comerica Park,Tampa Bay Rays,2,Detroit Tigers,4
"Saturday, August 5, 2023",American Family Field,Pittsburgh Pirates,2,Milwaukee Brewers,3
"Saturday, August 5, 2023",Target Field,Arizona Diamondbacks,1,Minnesota Twins,12
"Saturday, August 5, 2023",Yankee Stadium III,Houston Astros,1,New York Yankees,3
"Saturday, August 5, 2023",Oakland Coliseum,San Francisco Giants,1,Oakland Athletics,2
"Saturday, August 5, 2023",Citizens Bank Park,Kansas City Royals,6,Philadelphia Phillies,9
"Saturday, August 5, 2023",Petco Park,Los Angeles Dodgers,3,San Diego Padres,8
"Saturday, August 5, 2023",Busch Stadium III,Colorado Rockies,2,St. Louis Cardinals,6
"Saturday, August 5, 2023",Globe Life Field,Miami Marlins,8,Texas Rangers,9
"Sunday, August 6, 2023",Angel Stadium of Anaheim,Seattle Mariners,3,Los Angeles Angels,2
"Sunday, August 6, 2023",Oriole Park at Camden Yards,New York Mets,0,Baltimore Orioles,2
"Sunday, August 6, 2023",Fenway Park,Toronto Blue Jays,13,Boston Red Sox,1
"Sunday, August 6, 2023",Wrigley Field,Atlanta Braves,4,Chicago Cubs,6
"Sunday, August 6, 2023",Great American Ball Park,Washington Nationals,6,Cincinnati Reds,3
"Sunday, August 6, 2023",Progressive Field,Chicago White Sox,5,Cleveland Guardians,3
"Sunday, August 6, 2023",Comerica Park,Tampa Bay Rays,10,Detroit Tigers,6
"Sunday, August 6, 2023",American Family Field,Pittsburgh Pirates,4,Milwaukee Brewers,1
"Sunday, August 6, 2023",Target Field,Arizona Diamondbacks,3,Minnesota Twins,5
"Sunday, August 6, 2023",Yankee Stadium III,Houston Astros,9,New York Yankees,7
"Sunday, August 6, 2023",Oakland Coliseum,San Francisco Giants,6,Oakland Athletics,8
"Sunday, August 6, 2023",Citizens Bank Park,Kansas City Royals,4,Philadelphia Phillies,8
"Sunday, August 6, 2023",Petco Park,Los Angeles Dodgers,8,San Diego Padres,2
"Sunday, August 6, 2023",Busch Stadium III,Colorado Rockies,1,St. Louis Cardinals,0
"Sunday, August 6, 2023",Globe Life Field,Miami Marlins,0,Texas Rangers,6
"Monday, August 7, 2023",Angel Stadium of Anaheim,San Francisco Giants,8,Los Angeles Angels,3
"Monday, August 7, 2023",Fenway Park,Kansas City Royals,2,Boston Red Sox,6
"Monday, August 7, 2023",Guaranteed Rate Field,New York Yankees,1,Chicago White Sox,5
"Monday, August 7, 2023",Great American Ball Park,Miami Marlins,2,Cincinnati Reds,5
"Monday, August 7, 2023",Progressive Field,Toronto Blue Jays,3,Cleveland Guardians,1
"Monday, August 7, 2023",Comerica Park,Minnesota Twins,9,Detroit Tigers,3
"Monday, August 7, 2023",American Family Field,Colorado Rockies,1,Milwaukee Brewers,12
"Monday, August 7, 2023",Citi Field,Chicago Cubs,2,New York Mets,11
"Monday, August 7, 2023",Oakland Coliseum,Texas Rangers,5,Oakland Athletics,3
"Monday, August 7, 2023",PNC Park,Atlanta Braves,6,Pittsburgh Pirates,7
"Monday, August 7, 2023",Petco Park,Los Angeles Dodgers,13,San Diego Padres,7
"Tuesday, August 8, 2023",Angel Stadium of Anaheim,San Francisco Giants,5,Los Angeles Angels,7
"Tuesday, August 8, 2023",Chase Field,Los Angeles Dodgers,5,Arizona Diamondbacks,4
"Tuesday, August 8, 2023",Oriole Park at Camden Yards,Houston Astros,7,Baltimore Orioles,6
"Tuesday, August 8, 2023",Fenway Park,Kansas City Royals,9,Boston Red Sox,3
"Tuesday, August 8, 2023",Guaranteed Rate Field,New York Yankees,7,Chicago White Sox,1
"Tuesday, August 8, 2023",Great American Ball Park,Miami Marlins,3,Cincinnati Reds,2
"Tuesday, August 8, 2023",Progressive Field,Toronto Blue Jays,0,Cleveland Guardians,1
"Tuesday, August 8, 2023",Comerica Park,Minnesota Twins,0,Detroit Tigers,6
"Tuesday, August 8, 2023",American Family Field,Colorado Rockies,7,Milwaukee Brewers,3
"Tuesday, August 8, 2023",Citi Field,Chicago Cubs,3,New York Mets,2
"Tuesday, August 8, 2023",Oakland Coliseum,Texas Rangers,6,Oakland Athletics,1
"Tuesday, August 8, 2023",Citizens Bank Park,Washington Nationals,4,Philadelphia Phillies,8
"Tuesday, August 8, 2023",Citizens Bank Park,Washington Nationals,5,Philadelphia Phillies,4
"Tuesday, August 8, 2023",PNC Park,Atlanta Braves,8,Pittsburgh Pirates,6
"Tuesday, August 8, 2023",T-Mobile Park,San Diego Padres,0,Seattle Mariners,2
"Tuesday, August 8, 2023",Tropicana Field,St. Louis Cardinals,2,Tampa Bay Rays,4
"Wednesday, August 9, 2023",Angel Stadium of Anaheim,San Francisco Giants,1,Los Angeles Angels,4
"Wednesday, August 9, 2023",Chase Field,Los Angeles Dodgers,2,Arizona Diamondbacks,0
"Wednesday, August 9, 2023",Oriole Park at Camden Yards,Houston Astros,8,Baltimore Orioles,2
"Wednesday, August 9, 2023",Fenway Park,Kansas City Royals,3,Boston Red Sox,4
"Wednesday, August 9, 2023",Guaranteed Rate Field,New York Yankees,2,Chicago White Sox,9
"Wednesday, August 9, 2023",Great American Ball Park,Miami Marlins,5,Cincinnati Reds,4
"Wednesday, August 9, 2023",Progressive Field,Toronto Blue Jays,1,Cleveland Guardians,0
"Wednesday, August 9, 2023",Comerica Park,Minnesota Twins,5,Detroit Tigers,9
"Wednesday, August 9, 2023",American Family Field,Colorado Rockies,6,Milwaukee Brewers,7
"Wednesday, August 9, 2023",Citi Field,Chicago Cubs,3,New York Mets,4
"Wednesday, August 9, 2023",Oakland Coliseum,Texas Rangers,0,Oakland Athletics,2
"Wednesday, August 9, 2023",Citizens Bank Park,Washington Nationals,0,Philadelphia Phillies,7
"Wednesday, August 9, 2023",PNC Park,Atlanta Braves,6,Pittsburgh Pirates,5
"Wednesday, August 9, 2023",T-Mobile Park,San Diego Padres,1,Seattle Mariners,6
"Wednesday, August 9, 2023",Tropicana Field,St. Louis Cardinals,6,Tampa Bay Rays,4
"Thursday, August 10, 2023",Oriole Park at Camden Yards,Houston Astros,4,Baltimore Orioles,5
"Thursday, August 10, 2023",Fenway Park,Kansas City Royals,0,Boston Red Sox,2
"Thursday, August 10, 2023",Progressive Field,Toronto Blue Jays,3,Cleveland Guardians,4
"Thursday, August 10, 2023",Comerica Park,Minnesota Twins,0,Detroit Tigers,3
"Thursday, August 10, 2023",Dodger Stadium,Colorado Rockies,1,Los Angeles Dodgers,2
"Thursday, August 10, 2023",Citizens Bank Park,Washington Nationals,2,Philadelphia Phillies,6
"Thursday, August 10, 2023",PNC Park,Atlanta Braves,5,Pittsburgh Pirates,7
"Thursday, August 10, 2023",Tropicana Field,St. Louis Cardinals,5,Tampa Bay Rays,2
"Friday, August 11, 2023",Chase Field,San Diego Padres,10,Arizona Diamondbacks,5
"Friday, August 11, 2023",Fenway Park,Detroit Tigers,2,Boston Red Sox,5
"Friday, August 11, 2023",Guaranteed Rate Field,Milwaukee Brewers,7,Chicago White Sox,6
"Friday, August 11, 2023",Minute Maid Park,Los Angeles Angels,3,Houston Astros,11
"Friday, August 11, 2023",Kauffman Stadium,St. Louis Cardinals,8,Kansas City Royals,12
"Friday, August 11, 2023",Dodger Stadium,Colorado Rockies,1,Los Angeles Dodgers,6
"Friday, August 11, 2023",loanDepot park,New York Yankees,9,Miami Marlins,4
"Friday, August 11, 2023",Citi Field,Atlanta Braves,7,New York Mets,0
"Friday, August 11, 2023",Citizens Bank Park,Minnesota Twins,2,Philadelphia Phillies,13
"Friday, August 11, 2023",PNC Park,Cincinnati Reds,9,Pittsburgh Pirates,2
"Friday, August 11, 2023",T-Mobile Park,Baltimore Orioles,2,Seattle Mariners,9
"Friday, August 11, 2023",Oracle Park,Texas Rangers,2,San Francisco Giants,1
"Friday, August 11, 2023",Tropicana Field,Cleveland Guardians,8,Tampa Bay Rays,9
"Friday, August 11, 2023",Rogers Centre,Chicago Cubs,6,Toronto Blue Jays,2
"Friday, August 11, 2023",Nationals Park,Oakland Athletics,2,Washington Nationals,8
"Saturday, August 12, 2023",Chase Field,San Diego Padres,0,Arizona Diamondbacks,3
"Saturday, August 12, 2023",Fenway Park,Detroit Tigers,6,Boston Red Sox,2
"Saturday, August 12, 2023",Guaranteed Rate Field,Milwaukee Brewers,3,Chicago White Sox,2
"Saturday, August 12, 2023",Minute Maid Park,Los Angeles Angels,3,Houston Astros,11
"Saturday, August 12, 2023",Kauffman Stadium,St. Louis Cardinals,5,Kansas City Royals,4
"Saturday, August 12, 2023",Dodger Stadium,Colorado Rockies,1,Los Angeles Dodgers,4
"Saturday, August 12, 2023",loanDepot park,New York Yankees,1,Miami Marlins,3
"Saturday, August 12, 2023",Citi Field,Atlanta Braves,21,New York Mets,3
"Saturday, August 12, 2023",Citi Field,Atlanta Braves,6,New York Mets,0
"Saturday, August 12, 2023",Citizens Bank Park,Minnesota Twins,8,Philadelphia Phillies,1
"Saturday, August 12, 2023",T-Mobile Park,Baltimore Orioles,1,Seattle Mariners,0
"Saturday, August 12, 2023",Oracle Park,Texas Rangers,9,San Francisco Giants,3
"Saturday, August 12, 2023",Tropicana Field,Cleveland Guardians,5,Tampa Bay Rays,6
"Saturday, August 12, 2023",Rogers Centre,Chicago Cubs,5,Toronto Blue Jays,4
"Saturday, August 12, 2023",Nationals Park,Oakland Athletics,2,Washington Nationals,3
"Sunday, August 13, 2023",Chase Field,San Diego Padres,4,Arizona Diamondbacks,5
"Sunday, August 13, 2023",Fenway Park,Detroit Tigers,3,Boston Red Sox,6
"Sunday, August 13, 2023",Guaranteed Rate Field,Milwaukee Brewers,7,Chicago White Sox,3
"Sunday, August 13, 2023",Minute Maid Park,Los Angeles Angels,2,Houston Astros,1
"Sunday, August 13, 2023",Dodger Stadium,Colorado Rockies,3,Los Angeles Dodgers,8
"Sunday, August 13, 2023",loanDepot park,New York Yankees,7,Miami Marlins,8
"Sunday, August 13, 2023",Citi Field,Atlanta Braves,6,New York Mets,7
"Sunday, August 13, 2023",Citizens Bank Park,Minnesota Twins,3,Philadelphia Phillies,0
"Sunday, August 13, 2023",PNC Park,Cincinnati Reds,2,Pittsburgh Pirates,4
"Sunday, August 13, 2023",PNC Park,Cincinnati Reds,6,Pittsburgh Pirates,5
"Sunday, August 13, 2023",T-Mobile Park,Baltimore Orioles,5,Seattle Mariners,3
"Sunday, August 13, 2023",Oracle Park,Texas Rangers,2,San Francisco Giants,3
"Sunday, August 13, 2023",Tropicana Field,Cleveland Guardians,9,Tampa Bay Rays,2
"Sunday, August 13, 2023",Rogers Centre,Chicago Cubs,4,Toronto Blue Jays,11
"Sunday, August 13, 2023",Nationals Park,Oakland Athletics,7,Washington Nationals,8
"Monday, August 14, 2023",Truist Park,New York Yankees,3,Atlanta Braves,11
"Monday, August 14, 2023",Coors Field,Arizona Diamondbacks,4,Colorado Rockies,6
"Monday, August 14, 2023",Kauffman Stadium,Seattle Mariners,6,Kansas City Royals,7
"Monday, August 14, 2023",loanDepot park,Houston Astros,1,Miami Marlins,5
"Monday, August 14, 2023",Citi Field,Pittsburgh Pirates,2,New York Mets,7
"Monday, August 14, 2023",Petco Park,Baltimore Orioles,4,San Diego Padres,1
"Monday, August 14, 2023",Oracle Park,Tampa Bay Rays,10,San Francisco Giants,2
"Monday, August 14, 2023",Busch Stadium III,Oakland Athletics,5,St. Louis Cardinals,7
"Monday, August 14, 2023",Globe Life Field,Los Angeles Angels,0,Texas Rangers,12
"Tuesday, August 15, 2023",Truist Park,New York Yankees,0,Atlanta Braves,5
"Tuesday, August 15, 2023",Wrigley Field,Chicago White Sox,5,Chicago Cubs,3
"Tuesday, August 15, 2023",Great American Ball Park,Cleveland Guardians,3,Cincinnati Reds,0
"Tuesday, August 15, 2023",Coors Field,Arizona Diamondbacks,8,Colorado Rockies,5
"Tuesday, August 15, 2023",Kauffman Stadium,Seattle Mariners,10,Kansas City Royals,8
"Tuesday, August 15, 2023",Dodger Stadium,Milwaukee Brewers,2,Los Angeles Dodgers,6
"Tuesday, August 15, 2023",loanDepot park,Houston Astros,6,Miami Marlins,5
"Tuesday, August 15, 2023",Target Field,Detroit Tigers,3,Minnesota Twins,5
"Tuesday, August 15, 2023",Citi Field,Pittsburgh Pirates,7,New York Mets,4
"Tuesday, August 15, 2023",Petco Park,Baltimore Orioles,3,San Diego Padres,10
"Tuesday, August 15, 2023",Oracle Park,Tampa Bay Rays,0,San Francisco Giants,7
"Tuesday, August 15, 2023",Busch Stadium III,Oakland Athletics,2,St. Louis Cardinals,6
"Tuesday, August 15, 2023",Globe Life Field,Los Angeles Angels,3,Texas Rangers,7
"Tuesday, August 15, 2023",Rogers Centre,Philadelphia Phillies,1,Toronto Blue Jays,2
"Tuesday, August 15, 2023",Nationals Park,Boston Red Sox,5,Washington Nationals,4
"Wednesday, August 16, 2023",Truist Park,New York Yankees,0,Atlanta Braves,2
"Wednesday, August 16, 2023",Wrigley Field,Chicago White Sox,3,Chicago Cubs,4
"Wednesday, August 16, 2023",Great American Ball Park,Cleveland Guardians,2,Cincinnati Reds,7
"Wednesday, August 16, 2023",Coors Field,Arizona Diamondbacks,9,Colorado Rockies,7
"Wednesday, August 16, 2023",Kauffman Stadium,Seattle Mariners,6,Kansas City Royals,5
"Wednesday, August 16, 2023",Dodger Stadium,Milwaukee Brewers,1,Los Angeles Dodgers,7
"Wednesday, August 16, 2023",loanDepot park,Houston Astros,12,Miami Marlins,5
"Wednesday, August 16, 2023",Target Field,Detroit Tigers,8,Minnesota Twins,7
"Wednesday, August 16, 2023",Citi Field,Pittsburgh Pirates,3,New York Mets,8
"Wednesday, August 16, 2023",Petco Park,Baltimore Orioles,2,San Diego Padres,5
"Wednesday, August 16, 2023",Oracle Park,Tampa Bay Rays,6,San Francisco Giants,1
"Wednesday, August 16, 2023",Busch Stadium III,Oakland Athletics,8,St. Louis Cardinals,0
"Wednesday, August 16, 2023",Globe Life Field,Los Angeles Angels,2,Texas Rangers,0
"Wednesday, August 16, 2023",Rogers Centre,Philadelphia Phillies,9,Toronto Blue Jays,4
"Wednesday, August 16, 2023",Nationals Park,Boston Red Sox,2,Washington Nationals,6
"Thursday, August 17, 2023",Kauffman Stadium,Seattle Mariners,6,Kansas City Royals,4
"Thursday, August 17, 2023",Dodger Stadium,Milwaukee Brewers,0,Los Angeles Dodgers,1
